Source,Category,Headline,Description,Link,Date,Author,Target
Zambia Eye,local news,Mental suspect break into ShopRite,"740 Views A 25-year-old man suspected to be a mental patient has been nabbed by the police after breaking into ShopRite store in Kitwe. Copperbelt commanding officer Peacewell Mweemba said Zebron Mbazima entered the shop after breaking the door using a paving brick before he started enjoying some beverages. “Police officers who went to the […]
The post Mental suspect break into ShopRite first appeared on Zambian Eye.",https://zambianeye.com/mental-suspect-break-into-shoprite/,2022-12-31 09:29:01+00:00,News Desk,0
Zambia Eye,local news,48 year old woman beaten to death by boyfriend,"806 ViewsA 48 year old woman of Mufulira on the Copperbelt Province has died after she was badly beaten by her boyfriend who is on the run. It is reported that Gift Chomba of Chibolya compound was beaten on December 16, 2022 around 19:00 hours by her lover identified only as Henry, residing in the […]
The post 48 year old woman beaten to death by boyfriend first appeared on Zambian Eye.",https://zambianeye.com/48-year-old-woman-beaten-to-death-by-boyfriend/,2022-12-19 12:02:15+00:00,News Desk,0
Zambia Eye,local news,Man stabs niece/lover to death,"827 ViewsA-19- year old man of Kitwe’s Chimwemwe Township has committed suicide after gruesomely stabbing his 17-year old niece who was his lover. Emmanuel Sonta found out that his girlfriend was having a secret affair with another man. Copperbelt Police Commanding Officer Peacewell Mweemba said the incident occurred yesterday between 18:00 and 19:00hours Mweemba said […]
The post Man stabs niece/lover to death first appeared on Zambian Eye.",https://zambianeye.com/man-stabs-niece-lover-to-death/,2022-12-16 10:53:42+00:00,News Desk,0
Zambia Eye,fashion,Yango launches new technology service,"949 ViewsYango, an international ride-hailing service, has today launched in Zambia, a new safety technology in the service — driving style monitoring. The algorithm aggregates feedback from Yango users about rides in real time with a progressive impact scale. If users inform about the dangerous driving style of a particular driver regularly, this is considered […]
The post Yango launches new technology service first appeared on Zambian Eye.",https://zambianeye.com/yango-launches-new-technology-service/,2022-12-01 12:46:32+00:00,News Desk,0
Zambia Eye,local news,Pregnant woman caught cheating with pastor,"17,198 ViewsThe pregnant married woman on the Copperbelt, identified as Martha, has been caught red-handed by her husband in her matrimonial bed with another man believed to be a pastor. Apparently, the sex video recorded by the aggrieved hubby has since gone viral. According to sources, it is alleged that Martha had told the husband […]
The post Pregnant woman caught cheating with pastor first appeared on Zambian Eye.",https://zambianeye.com/pregnant-woman-caught-cheating-with-pastor/,2022-11-17 15:35:37+00:00,News Desk,0
Zambia Eye,politics,ZESCO chairperson warns against rushed migration to cost-reflective tariffs,"828 Views ZESCO board chairman Vickson Ncube says implementation of cost reflective tariffs for electricity will be an academic exercise which defeats the main objective of the government if it starts to impact on the ability for industries to work efficiently, create jobs, pay taxes and meet government’s objectives. During a plenary session at the […]
The post ZESCO chairperson warns against rushed migration to cost-reflective tariffs first appeared on Zambian Eye.",https://zambianeye.com/zesco-chairperson-warns-against-rushed-migration-to-cost-reflective-tariffs/,2022-11-15 05:52:27+00:00,Editor 2,1
Zambia Eye,development,Woman dies after house collapsed on her,"951 ViewsA 58 year old woman of Kitwe’s Kafue Park has died after her house collapsed on her during a heavy downpour last night. According to reports, her nephew Savior Mulenga said the neighbor’s perimeter fence fell on his Auntie’s house which later collapsed killing the lady. Theresa Mulenga’s body has since been deposited to […]
The post Woman dies after house collapsed on her first appeared on Zambian Eye.",https://zambianeye.com/woman-dies-after-house-collapsed-on-her/,2022-11-09 17:59:14+00:00,News Desk,0
Zambia Eye,politics,"TOUR OF DUTY: President Hichilema dates Kitwe, Ndola","988 Views President Hakainde Hichilema is expected on the Copperbelt Province for a two-day working visit tomorrow. The President is expected to touch down at Simon Mwansa Kapwewe International Airport at 09:00 hours. He will then proceed to Chifubu township to inspect a mini hospital under construction. Copperbelt Province Permanent Secretary, Augustine Kasongo said today […]
The post TOUR OF DUTY: President Hichilema dates Kitwe, Ndola first appeared on Zambian Eye.",https://zambianeye.com/tour-of-duty-president-hichilema-dates-kitwe-ndola/,2022-10-18 12:59:00+00:00,Editor 2,1
Zambia Eye,education,ZNUT angers teacher members for referring them as empty boxes,"1,017 ViewsThe Zambia National Union of Teachers (ZNUT) leadership has angered teacher members across the country after referring them to empty boxes making noise. This statement did not sit well among the members who were attending the Copperblet Province quadrennial conference at Moba Hotel in Kitwe. The teachers protested and foced its acting General Secretary […]
The post ZNUT angers teacher members for referring them as empty boxes first appeared on Zambian Eye.",https://zambianeye.com/znut-angers-teacher-members-for-referring-them-as-empty-boxes/,2022-10-18 12:28:04+00:00,News Desk,0
Zambia Eye,business news,"Criminals trio snatches over 300,000 at gunpoint, run to kitwe","1,218 ViewsThree criminals in Chingola on the Copperbelt are on the run after they robbed two Indian Nationals of more than K300,000 whilist armed with an AK-47 and a pistol. Copperbelt Province Commanding officer Sharon Zulu said the incident occurred on Friday at 18:00 hours at Decent Distributors Wholesale. She said Jay Patel, businessman and […]
The post Criminals trio snatches over 300,000 at gunpoint, run to kitwe first appeared on Zambian Eye.",https://zambianeye.com/criminals-trio-snatches-over-300000-at-gunpoint-run-to-kitwe/,2022-10-16 09:31:43+00:00,News Desk,0
Zambia Eye,politics,Renowened comedian Sinkala put to rest,"1,333 ViewsThe renowned comedian Brighton Sinkala has been put to rest today, October 13, 2022. Thousands of people gathered at Chainama Seventh Day Adventist (SDA) Church in Lusaka earlier today and later proceeded to Leaopards Hill Memorial Park to pay their last respect, among them was the former Minister of Health Dr Chitalu Chilufya and […]
The post Renowened comedian Sinkala put to rest first appeared on Zambian Eye.",https://zambianeye.com/renowened-comedian-sinkala-put-to-rest/,2022-10-13 14:41:06+00:00,News Desk,0
Zambia Eye,politics,Popular comedian Sinkala burial set,"937 ViewsPopular Comedian Brighton Sinkala to be buried on Thursday, 13th October 2022 in Lusaka. A family source has told Zambian Eye that Sinkala will be burial will be proceeded with a Church service at Chainama SDA. Sinkala who was a senior Decon at Chainama SDA is being honored by Church service music session running […]
The post Popular comedian Sinkala burial set first appeared on Zambian Eye.",https://zambianeye.com/popular-comedian-sinkala-burial-set/,2022-10-12 05:10:05+00:00,News Desk,0
Zambia Eye,development,Should road accidents in Zambia declared a disaster?,"2,197 ViewsThe increase in road traffic accidents happening on the Zambian roads continuously from all parts of the country worries citizens. Many people say that the condition of all the major roads in the country is in a bad state a situation a caring siting government would declare as a national disaster. Concerned members says […]
The post Should road accidents in Zambia declared a disaster? first appeared on Zambian Eye.",https://zambianeye.com/should-road-accidents-in-zambia-declared-a-disaster/,2022-10-10 10:57:41+00:00,News Desk,0
Zambia Eye,local news,Mopani accident claim a life,"1,052 ViewsA mine accident at Mopani Copper mine has killed one miner at Nkana Mine Plant, South Ore Body (SOB) Shaft in Wusakile Township in Kitwe. Copperbelt Police Commanding Officer Sharon Zulu who confirmed the incidence said, Kennedy Sapitu 53, of Chamboli Township a Senior Security Officer for Mopani Copper Mines reported that one man […]
The post Mopani accident claim a life first appeared on Zambian Eye.",https://zambianeye.com/mopani-accident-claim-a-life/,2022-10-04 12:10:00+00:00,News Desk,0
Zambia Eye,politics,Enumerators protest over non payment of dues,"940 ViewsKitwe census enumerators are up in arms with government over non payment of their dues. A group of aggrieved census enumarators stormed the Kitwe District Commissioner’s office protesting over non payment of their 40% allowances. “It’s long due that the Zambia Statistical Agency hasn’t settled the salaries for those they tasked to conduct the […]
The post Enumerators protest over non payment of dues first appeared on Zambian Eye.",https://zambianeye.com/enumerators-protest-over-non-payment-of-dues/,2022-09-30 09:59:52+00:00,News Desk,0
Zambia Eye,politics,Mining concern Vedanta ventures into semiconductor manufacturing,"562 Views Vedanta has set its eyes on Zambia with the prospect of investing in the electric car battery manufacturing sector. This follows the recent signing of a Memorandum of understanding between Vedanta and the state of Gujurat of India to set up a semiconductor fabrication plant commonly referred to as a fab unit, a […]
The post Mining concern Vedanta ventures into semiconductor manufacturing first appeared on Zambian Eye.",https://zambianeye.com/mining-concern-vedanta-ventures-into-semiconductor-manufacturing/,2022-09-26 10:01:46+00:00,Editor 2,1
Zambia Eye,business news,ZRA prosecutes 5 Copperbelt companies for fraud,"920 Views The Zambia Revenue Authority (ZRA) says it has now prosecuted Five (5) companies on the Copperbelt on Value Added Tax (VAT) fraud charges. Currently, the Authority is prosecuting Changesheng Mining Equipment Company Limited and its Director Wang Qi aged 33 who appeared before the Kitwe Subordinate Court on 20th September 2022 for plea. […]
The post ZRA prosecutes 5 Copperbelt companies for fraud first appeared on Zambian Eye.",https://zambianeye.com/zra-prosecutes-5-copperbelt-companies-for-fraud/,2022-09-22 11:47:41+00:00,Editor 2,1
Zambia Eye,business news,Falsified returns lands man in serious trouble,"1,001 ViewsA registered taxpayer has been found with a case to answer by the Kitwe Magistrate Court on Forty (40) counts of false tax returns, statements and tax evasion. Kennedy Likomeno (The Director) and Liko’s Industries and Logistics Company Limited are accused to have provided various Tax Invoices to the Zambia Revenue Authority purporting to […]
The post Falsified returns lands man in serious trouble first appeared on Zambian Eye.",https://zambianeye.com/falsified-returns-lands-man-in-serious-trouble/,2022-09-20 08:34:43+00:00,News Desk,0
Zambia Eye,education,Drunk student nurse raped at lodge,"853 Views A 27 year old student nurse has been raped after her fiance left her sleeping in a lodge. Mercy Mwila of Nkana School of Nursing based in Chimwemwe township Kitwe who was drunk says the accused gained access to her room through a window after the fiance had left. The suspect Michael Zulu […]
The post Drunk student nurse raped at lodge first appeared on Zambian Eye.",https://zambianeye.com/drunk-student-nurse-raped-at-lodge/,2022-09-18 15:47:43+00:00,Editor 2,1
Zambia Eye,economy news,3 women arrested for porn,"3,997 ViewsThree women of Kitwe have been arrested by police after captured and then circulated a video of one of them having sex with a mentally challenged man. The matter is alleged to have occurred yesterday at on September 4th,14:00 hours at Mindolo market in which a concerned member of the public reported the same. […]
The post 3 women arrested for porn first appeared on Zambian Eye.",https://zambianeye.com/3-women-arrested-for-porn/,2022-09-11 16:01:28+00:00,News Desk,0
Zambia Eye,politics,"Lusambo, Malanji eligible to re-contest lost seats- Con Court","782 Views The Constitutional Court has ruled that former Kabushi Law maker, Bowman Lusambo and Kwacha counterpart Joseph Malanji are eligible to re-contest their seats because a nullification is not a disqualification. Lusambo popularly known as Bulldozer and Malanji, popularly known as Bonanza contested a decision by the Electoral Commission of Zambia (ECZ) to bar […]
The post Lusambo, Malanji eligible to re-contest lost seats- Con Court first appeared on Zambian Eye.",https://zambianeye.com/lusambo-malanji-eligible-to-re-contest-lost-seats-con-court/,2022-09-07 14:28:42+00:00,Editor 2,1
Zambia Eye,politics,"800 police officers sent to Kabushi, Kwacha ahead of by-elections","622 Views About 800 police officers have been deployed to Kabushi and Kwacha Constituencies ahead of the September 15, 2022 parliamentary by-elections. Deputy Inspector General Police in charge of Operations Milner Muyambango says this is in order for the Police to ensure that the elections are held in a peaceful manner. The Deputy inspector General […]
The post 800 police officers sent to Kabushi, Kwacha ahead of by-elections first appeared on Zambian Eye.",https://zambianeye.com/800-police-officers-sent-to-kabushi-kwacha-ahead-of-by-elections/,2022-09-07 11:58:11+00:00,Editor 2,1
Zambia Eye,career,UNPACKING THE DEAL: How it affects common person on streets,"632 ViewsThe International Monetary Fund (IMF), has never been popular in Zambia as it presided over the destruction of Zambia’s industrial base and social fabric from the 1980s to mid-2000s. This was through its application of the Washington Consensus’s Structural Adjustment Programme (SAP) and its flagship privatisation programme. The current level of high unemployment, high […]
The post UNPACKING THE DEAL: How it affects common person on streets first appeared on Zambian Eye.",https://zambianeye.com/unpacking-the-deal-how-it-affects-common-person-on-streets/,2022-09-05 15:03:52+00:00,Editor 2,1
Zambia Eye,politics,The case of plundering pensions money at NAPSA,"1,054 ViewsBy Shalala Oliver Sepiso (03/09/2022) THE PROBLEM AT HAND As a proud praise singer and one who believes in President Hakainde Hichilema, the UPND and indeed a developed, free and great Zambia, it is my duty to sometimes steer up debates that will help our country move “forward”. Such debates will sometimes be uncomfortable […]
The post The case of plundering pensions money at NAPSA first appeared on Zambian Eye.",https://zambianeye.com/the-case-of-plundering-pensions-money-at-napsa/,2022-09-04 06:08:49+00:00,News Desk,0
Zambia Eye,politics,Sean Tembo detained,"1,054 ViewsPolice in Lusaka have apprehended and detained Patriots for Economic Progress (PeP) President Sean Tembo. Police spokesperson Rae Hamoonga has confirmed the development to ZNBC news in Lusaka this evening. Hamoonga said a comprehensive statement will be issued as soon as officers finish with the formalities. Meanwhile, Tembo has been reported to the Livingstone […]
The post Sean Tembo detained first appeared on Zambian Eye.",https://zambianeye.com/sean-tembo-detained/,2022-09-01 17:51:04+00:00,Editor 2,1
Zambia Eye,education,5 year old found hanging onto a tree,"1,988 ViewsA 5 year old girl found dead hanging onto a tree in her neighbours yard in Kitwe. Circumstances around her death remain unclear. BELOW IS THE FULL STATEMENT FROM POLICE. Suspected Suicide ,occurred on 26/08/22 around 14.00hrs at Hse No. H468. In which F/ Elizabeth Mwape aged 27 of Hse No. H461, Chamboli T/ship, […]
The post 5 year old found hanging onto a tree first appeared on Zambian Eye.",https://zambianeye.com/5-year-old-found-hanging-onto-a-tree/,2022-08-27 07:57:44+00:00,News Desk,0
Zambia Eye,health and wellness,Recruited health workers yet to receive appointment letters,"760 Views The government says all health workers whose names appeared in newspapers under the 2022 recruitment exercise will receive their appointment letters by September,1st, 2022. Health Minister Sylvia Masebo says there is no need for health workers who have not received their appointment letters to panic. Speaking when she met the Copperbelt Human Resource […]
The post Recruited health workers yet to receive appointment letters first appeared on Zambian Eye.",https://zambianeye.com/recruited-health-workers-yet-to-receive-appointment-letters/,2022-08-25 10:46:14+00:00,Editor 2,1
Zambia Eye,narcotics,DEC arrests Congolese drug trafficker,"1,072 ViewsThe Drug Enforcement Commission (DEC) in North-Western Province has arrested a 41 year-old Congolese national for trafficking in heroin contrary to the Laws of Zambia. In a statement issued by DEC Public Relations Officer Mathias Kamanga. Nzani Mpemba Clarisse, aged 41 of Lubumbashi village in Congo, has been arrested for trafficking in 0.2 grams […]
The post DEC arrests Congolese drug trafficker first appeared on Zambian Eye.",https://zambianeye.com/dec-arrests-congolese-drug-trafficker/,2022-08-20 15:32:37+00:00,News Desk,0
Zambia Eye,politics,Juvenile abductors get leniency from High Court,"786 Views The Lusaka High Court has given the seven members of the notorious Kitwe gang, Tokota Boys four years non custodial sentence for abducting Cathdeck Nkonde a fellow Kitwe resident. Instead the seven must visit the welfare department once every month for counseling until they are reformed. The seven among them, three juveniles also […]
The post Juvenile abductors get leniency from High Court first appeared on Zambian Eye.",https://zambianeye.com/juvenile-abductors-get-leniency-from-high-court/,2022-08-18 07:29:01+00:00,Editor 2,1
Zambia Eye,politics,WHO MOVED MY COPPER? Why Zambia’s rich natural resources fail to serve its own citizens,"1,290 ViewsBy Ankita Anand and Zefania Zulu Strolls down the garden path of social media often bring us face to face with appeals to help eradicate hunger in Africa. We are expected to feel guilt or/ and compassion and be moved enough to contribute a sum. What we are not encouraged to do is think, […]
The post WHO MOVED MY COPPER? Why Zambia’s rich natural resources fail to serve its own citizens first appeared on Zambian Eye.",https://zambianeye.com/who-moved-my-copper-why-zambias-rich-natural-resources-fail-to-serve-its-own-citizens/,2022-08-17 20:30:01+00:00,Editor 2,1
Zambia Eye,politics,I’m not trying to buy votes says Mwamba as she distribute cash ahead of Kabushi by- election,"708 ViewsCommunity Development and Social Services Minister Doreen Mwamba says the Social Cash Transfer Programme should not be politicized. Reacting to claims of her distributing social cash transfer to beneficiaries ahead of the Kabushi and Kwacha Parliamentary By-elections in Ndola and Kitwe respectively, Mwamba emphazised that she is not on a campaign trail,but simply fufiling […]
The post I’m not trying to buy votes says Mwamba as she distribute cash ahead of Kabushi by- election first appeared on Zambian Eye.",https://zambianeye.com/im-not-trying-to-buy-votes-says-mwamba-as-she-distribute-cash-ahead-of-kabushi-by-election/,2022-08-17 15:06:43+00:00,News Desk,0
Zambia Eye,business news,Security guards on the run after stealing money from ZANACO ATMs,"1,299 Views Two security guards of Kitwe are on the run after stealing an undisclosed amount of money from six Automated Teller Machines (ATMs) belonging to ZANACO. Carol Muluti and Munthali Chingi who are authorized ATM custodians at ZANACO bank business center are believed to have carried out robbery on Sunday evening. As reported by […]
The post Security guards on the run after stealing money from ZANACO ATMs first appeared on Zambian Eye.",https://zambianeye.com/security-guards-on-the-run-after-stealing-money-from-zanaco-atms/,2022-08-16 09:08:13+00:00,Editor 2,1
Zambia Eye,business news,Rampant unprotected sex in adolescence blamed for HIV/ AIDS upsurge,"1,340 Views Kitwe Mayor, Mwaya Mpasa says there is a growing number of new HIV infections among adolescents due to the rampant prevalence of unprotected sex among youths. Mwaya has also observed that there is need to curb the spread of HIV among youths and to ensure that all HIV infected people are put on […]
The post Rampant unprotected sex in adolescence blamed for HIV/ AIDS upsurge first appeared on Zambian Eye.",https://zambianeye.com/rampant-unprotected-sex-in-adolescence-blamed-for-hiv-aids-upsurge/,2022-08-16 06:20:10+00:00,Editor 2,1
Zambia Eye,development,Jealousy man throws 2-year-old daughter in Kafue River,"1,145 Views The police has arrested and detained Cosmas Mwewa of Kitwe after he threw his 2-year-old daughter in the Kafue River at Bulangililo Bridge following a marital dispute with his wife Anet Katungu. Katungu (27) attributed her jealousy husband’s action to a marital dispute between them. She her husband who is currently in police […]
The post Jealousy man throws 2-year-old daughter in Kafue River first appeared on Zambian Eye.",https://zambianeye.com/jealousy-man-throws-2-year-old-daughter-in-kafue-river/,2022-08-06 17:46:33+00:00,Editor 2,1
Zambia Eye,politics,Joe Malanji is technically knocked out – Chipenzi,"880 ViewsElectoral Expert MacDonald Chipenzi has observed that Joseph Malanji is technically knocked out from the race in the Kwacha seat by-election, reports Martha Banda for Zambian Eye. Malanji had his seat nullified after his appeal against the High Court ruling failed in the Constitutional Court today on account of not having a Grade 12 […]
The post Joe Malanji is technically knocked out – Chipenzi first appeared on Zambian Eye.",https://zambianeye.com/joe-malanji-is-technically-knocked-out-chipenzi/,2022-08-04 08:31:51+00:00,News Desk,0
Zambia Eye,local news,17-year uncle of Ndola has connived with two other teenagers to defile his seven year old niece,"458 Views A 17-year uncle of Ndola has connived with two other teenagers to defile his seven year old niece of Kaloko Compound. Copperbelt Police Commanding Officer Sharon Zulu has confirmed that Police in Ndola have arrested three teenagers for defiling a seven year old girl of Kaloko Compound. Zulu said the minor sustained bruises […]
The post 17-year uncle of Ndola has connived with two other teenagers to defile his seven year old niece first appeared on Zambian Eye.",https://zambianeye.com/17-year-uncle-of-ndola-has-connived-with-two-other-teenagers-to-defile-his-seven-year-old-niece/,2022-07-28 06:37:27+00:00,Editor 2,1
Zambia Eye,sports,Red Arrows striker wins big at MTN Super League awards,"1,253 Views Red Arrows striker Ricky Banda was the big winner on Wednesday evening as he walked away with two awards. The long awaited 2021/2022 MTN Super League awards were finally held at Lusaka’s Taj Pamodzi Hotel. Banda was named the player of the year seeing off competition from Green Eagles’ Hosea Silwimba and former […]
The post Red Arrows striker wins big at MTN Super League awards first appeared on Zambian Eye.",https://zambianeye.com/red-arrows-striker-wins-big-at-mtn-super-league-awards/,2022-07-27 18:16:00+00:00,Editor 2,1
Zambia Eye,politics,"Trio, including UPND Youth chairperson arrested for disrupting Malanji donation","2,288 Views Police has arrested three people for causing fracas at Bulangililo Clinic in Kitwe. Copperbelt Police Commanding officer Sharon Zulu says one of the suspects is Kwacha constituency UPND Youth chairperson Lingo Nyirenda. On Tuesday, UPND cadres disrupted the donation of furniture to the medical institution by Joseph Malanji. Meanwhile, Zulu says the three […]
The post Trio, including UPND Youth chairperson arrested for disrupting Malanji donation first appeared on Zambian Eye.",https://zambianeye.com/trio-including-upnd-youth-chairperson-arrested-for-disrupting-malanji-donation/,2022-07-22 13:28:52+00:00,Editor 2,1
Zambia Eye,politics,"Zambians look up to Lungu as father figure, he should be responsible, former Mufulira MP","692 Views Former Mufulira Central Member of Parliament Evans Chibanda has implored former President Edgar Lungu to stop issuing statements that could divide the country but play a role of a unifier. Speaking to ZNBC News in Kitwe, Dr. Chibanda said people are look up to former President Lungu as a father of the nation […]
The post Zambians look up to Lungu as father figure, he should be responsible, former Mufulira MP first appeared on Zambian Eye.",https://zambianeye.com/zambians-look-up-to-lungu-as-father-figure-he-should-be-responsible-former-mufulira-mp/,2022-07-21 12:47:10+00:00,Editor 2,1
Zambia Eye,development,Kitwe lawyers sues against dumping chrome residues in Kitwe communities,"784 ViewsA named Kitwe based lawyer has sued the consortium running operations at the black mountain and is seeking to restrain tipper trucks from allegedly dumping material in communities, an operation that has since been suspended over the past few weeks. Kitwe District Commissioner Lawrence Mwanza has confirmed the development to Phoenix News saying the […]
The post Kitwe lawyers sues against dumping chrome residues in Kitwe communities first appeared on Zambian Eye.",https://zambianeye.com/kitwe-lawyers-sues-against-dumping-chrome-residues-in-kitwe-communities/,2022-07-15 15:28:00+00:00,News Desk,0
Zambia Eye,local news,Kitwe city council threatens to demolish illegally built structures,"1,078 ViewsThe continued illegal land allocation in Kitwe district that has seen buildings near railway and water bodies, has irked the Kitwe City Council which has threatened to demolish all illegally built structures if owners do not raze them voluntarily. Kitwe Town Clerk Patrick Kambita has warned that those who have built close to the […]
The post Kitwe city council threatens to demolish illegally built structures first appeared on Zambian Eye.",https://zambianeye.com/kitwe-city-council-threatens-to-demolish-illegally-built-structures/,2022-07-13 15:23:39+00:00,News Desk,0
Zambia Eye,politics,Over 1 million social cash transfer beneficiaries to be reached this year,"1,015 ViewsTuesday…June 28 2022 Government says over 1 Million social cash transfer beneficiaries will be reached by the end of this year. Community Development and Social Services Minister, Ms Doreen Mwamba has disclosed that the caseload is expected to reach a land mark of 1,027,000 by 31st December, 2022 in accordance with the social cash […]
The post Over 1 million social cash transfer beneficiaries to be reached this year first appeared on Zambian Eye.",https://zambianeye.com/over-1-million-social-cash-transfer-beneficiaries-to-be-reached-this-year/,2022-06-28 21:14:55+00:00,News Desk,0
Zambia Eye,career,Forgive us for all the wrongs we did when we were in power and pray for us to be united as a nation- Mundubile,"563 ViewsLeader of opposition honorable Brian Mundubile delivers a speech as guest of honour at Mindolo Parish yesterday in Kitwe , the Mporokoso Member of Parliament was accompanied by former Nkana constituency MP honorable Alexander Chiteme and other copperbelt senior PF members . The Leader of opposition in his speech delivered to the church asked […]
The post Forgive us for all the wrongs we did when we were in power and pray for us to be united as a nation- Mundubile first appeared on Zambian Eye.",https://zambianeye.com/forgive-us-for-all-the-wrongs-we-did-when-we-were-in-power-and-pray-for-us-to-be-united-as-a-nation-mundubile/,2022-06-27 19:37:39+00:00,News Desk,0
Zambia Eye,sports,Ten players who shaped Zambian football,"1,350 Viewsby Ponga Liwewe These are ten players who, in their careers, were part of pivotal moments and periods that were instrumental in Zambia’s football’s sucess. It is NOT a list of Zambia’s greatest players and is NOT in chronological order Godfrey Chitalu Nicknamed ‘Ucar’ after a popular battery brand manufactured by Union Carbide, Godfrey […]
The post Ten players who shaped Zambian football first appeared on Zambian Eye.",https://zambianeye.com/ten-players-who-shaped-zambian-football/,2022-06-27 08:33:37+00:00,News Desk,0
Zambia Eye,education,About 40% of private schools struggle to survive with others completely closing following introduction of free education,"1,113 ViewsBy Sepo Akabondo The Private Schools Association of Zambia has disclosed that about 40% of private schools in the country have failed to sustain themselves while others have completely shut down following the introduction of free education by government this year. And Private Schools Association of Zambia Kitwe District Secretary Nebert Silenga has told […]
The post About 40% of private schools struggle to survive with others completely closing following introduction of free education first appeared on Zambian Eye.",https://zambianeye.com/about-40-of-private-schools-struggle-to-survive-with-others-completely-closing-following-introduction-of-free-education/,2022-06-11 17:28:11+00:00,News Desk,0
Zambia Eye,economy news,Govt release K9.3bn,"614 ViewsThe Ministry of Finance in May released K9.3bn towards the on-going implementation of the 2022 National Budget. Finance and National Planning Minister SITUMBEKO MUSOKOTWANE says 9.2bn of the total release was domestically financed while 76 million kwacha was foreign. Dr. MUSOKOTWANE says of the released funds 6-hundred and 46 -point 5 million kwacha was […]
The post Govt release K9.3bn first appeared on Zambian Eye.",https://zambianeye.com/govt-release-k9-3bn/,2022-06-06 13:17:06+00:00,News Desk,0
Zambia Eye,fashion,"Use social media wisely, it can earn you millions like I have – Mutale Mwanza","1,897 ViewsBy Oliver Chisenga WITH some 900,000 followers on Facebook, Mutale Mwanza is arguably Zambia’s most talked about societal media influencer.Mutale who was recently named a Fenty Beauty brand influencer has been the topic of discussion regarding how she makes her money to support her glamorous lifestyle and sense of fashion. On May 10, 2022, […]
The post Use social media wisely, it can earn you millions like I have – Mutale Mwanza first appeared on Zambian Eye.",https://zambianeye.com/use-social-media-wisely-it-can-earn-you-millions-like-i-have-mutale-mwanza/,2022-06-01 17:07:56+00:00,News Desk,0
Zambia Eye,politics,Vedanta the grave digger of Hichilema’s political career,"871 ViewsBy.James Musonda (PhD) Socio-political anthropologist, Université de Liége, Belgium Summary This article argues that the political future and relevance of the Zambian president presently rests on the decision his government will make on Konkola Copper Mines. If they give KCM to Vedanta, Vedanta will be Hichilema’s political grave digger, and Vedanta’s capital will be […]
The post Vedanta the grave digger of Hichilema’s political career first appeared on Zambian Eye.",https://zambianeye.com/vedanta-the-grave-digger-of-hichilemas-political-career/,2022-05-10 19:53:54+00:00,Newsroom,1
Zambia Eye,business news,My position on Zambia’s mining industry,"635 ViewsBy Dr Lubinda Haabazoka My position on Zambia’s mining industry has always been the same. This industry knows no politics and is the main source of our forex in Zambia. The mining industry under ZCCM contributed significantly to Zambia’s development agenda. I have done so many articles on the need to enhance Zambian mine […]
The post My position on Zambia’s mining industry first appeared on Zambian Eye.",https://zambianeye.com/my-position-on-zambias-mining-industry/,2022-05-10 08:58:03+00:00,News Desk,0
Zambia Eye,politics,Former ZNBC DJ Innocent Kabwe dies,"1,481 ViewsFormer ZNBC Radio Radio 4 DJ Innocent Kabwe popularly knowns as the Velvet Voice has died. Kabwe who is also Falls FM Director died this evening in Kitwe according to a source close to the family. He was one of the prominent voices on Radio 4 in the late 90s. The Editorial team at […]
The post Former ZNBC DJ Innocent Kabwe dies first appeared on Zambian Eye.",https://zambianeye.com/former-znbc-dj-innocent-kabwe-dies/,2022-05-02 19:16:58+00:00,News Desk,0
Zambia Eye,local news,Ackson Sejani fires all town clerks,"2,865 ViewsLusaka- Monday, 2nd May 2022 Local Government Service Commission Chairperson Ackson Sejani, has fired all Town clerks. According to the PF on its Facebook page, Sejani has appointed a few persons to run Councils. Lusaka City Council will be run by Mukammambo Mbaimbai. In Kitwe, LGC have appointed Patrick Kambita. Kambita is a young […]
The post Ackson Sejani fires all town clerks first appeared on Zambian Eye.",https://zambianeye.com/ackson-sejani-fires-all-town-clerks/,2022-05-02 12:48:21+00:00,News Desk,0
Zambia Eye,business news,Wife shots dead Chile 1,"1,507 ViewsPopular PF Cadre Richard Chileshe commonly known as Chile 1 has been killed by his wife, reports Asa Manda. Chileshe who in the political cycle is also known as Commander was killed early hours of today by his wife who shot at him. The two the source tells Zambian Eye had a misunderstanding. The […]
The post Wife shots dead Chile 1 first appeared on Zambian Eye.",https://zambianeye.com/wife-shots-dead-chile-1/,2022-04-30 11:10:02+00:00,News Desk,0
Zambia Eye,politics,Look for money – Kambwili tells govt,"1,303 ViewsChishimba Kambwili says President Hakainde Hichilema should consult his Rwandan counterpart Paul Kagame who was on a two-day visit to Zambia why his government has chosen to subsidise the price of fuel. “Around Luanshya, and the other day in Kitwe what people are saying and the way people are complaining is not too good […]
The post Look for money – Kambwili tells govt first appeared on Zambian Eye.",https://zambianeye.com/look-for-money-kambwili-tells-govt/,2022-04-07 14:58:57+00:00,News Desk,0
